Q21_rep1	Q21_rep2	Q21_rep3	Q107_rep1	Q107_rep2	Q107_rep3	Q107CI_rep1	Q107CI_rep2	Q107CI_rep3	Q107CI_rep4
0,7551		0,69924				0,47561	0,34549	0,47909	0,62172
0,31942		0,53404				0,57716	0,47374	0,91149	0,75476
0,39501		0,70663				0,71322	0,40065	0,88663	0,76182
0,082363		0,70709				0,82132	0,53372	0,69997	0,7898
0,34102		0,82307				0,82244	0,52718	0,54725	0,60934
0,77555		0,88791				0,71858	0,48184	0,56915	0,62997
0,66708		0,87008				0,64105	0,56146	0,90864	0,66104
0,66041		0,4899				0,62157	0,73759	0,53441	0,58117
0,59251		0,41855				0,5938	0,72406	0,75171	0,64822
0,73487		0,47864				0,67293	0,68167	0,56635	0,55728
0,65915		0,79825				0,70859	0,8289	0,63405	0,89407
0,54436		0,75161				0,75174	0,70453	0,84179	0,48123
0,41241		0,73034				0,75116	0,67091	0,77042	0,40039
0,60192		0,94082				0,79591	0,33974	0,8065	0,61514
0,51837		0,7415				0,92205	0,25008	0,87605	0,85588
0,58749		0,7872				0,92601	0,42867	0,69242	0,75478
0,35135		0,75974				0,52132	0,28164	0,55265	0,33914
0,37544		0,87902				0,6557	0,5277	0,67647	0,59645
0,88092		0,40934				0,59303	0,53295	0,70053	0,48802
0,6998		0,44984				0,1998	0,58586	0,72597	0,74024
0,46365		0,6566				0,60639	0,52238	0,89942	0,79798
0,89737		0,6379				0,70995	0,76962	0,80963	0,67054
0,35187		0,59677				0,72441	0,66434	0,75268	0,48504
0,12731		0,52625				0,55035	0,64886	0,69465	0,79131
0,65574		0,43977				0,73738	0,26388	0,62534	0,88931
0,75986		0,59755				0,7441	0,58245	0,44317	0,94425
0,49088		0,72719				0,54875	0,58211	0,46492	0,96088
0,54626		0,55389				0,59524	0,81701	0,6234	0,84669
0,54038		0,74889				0,68363	0,59334	0,51417	0,67267
0,32579		0,69618				0,6484	0,71775	0,72457	0,60469
0,44699		0,48941				0,65896	0,74068	0,38607	0,44082
0,41379		0,45014				0,76707	0,89202	0,15489	0,362
0,35215		0,84415				0,80235	0,44079	0,14859	0,53396
0,46443		0,82301				0,53552	0,45343	0,13954	0,5164
0,47827		0,33795				0,29314	0,36032	0,11893	0,59347
0,43202		0,31471				0,46733	0,42997	0,17917	0,31108
0,7696		0,47763				0,87492	0,59114	0,22877	0,45821
0,45468		0,46044				0,50796	0,57422	0,26985	0,73325
0,43969		0,50861				0,87473	0,84883	0,57321	0,49164
0,53729		0,66402				0,76857	0,41144	0,43674	0,81092
0,67705		0,7852				0,64499	0,80795	0,59619	0,71555
0,49339		0,81354				0,78796	0,52646	0,4661	0,74009
0,46782		0,80973				0,57613	0,33703	0,58864	0,85611
0,62655		0,82677				0,74498	0,30021	0,73955	0,5645
0,34633		0,84127				0,84847	0,51839	0,63184	0,45132
0,55035		0,83146				0,8642	0,57302	0,74349	0,60584
0,23192		0,75303				0,75836	0,93206	0,66136	0,3326
0,60065		0,79152				0,76788	0,97153	0,6063	0,37409
0,63152		0,66194				0,59909	0,88857	0,95338	0,54102
0,28576		0,60943				0,51689	0,71231	0,92076	0,30891
0,49575		0,51101				0,47665	0,44046	0,71784	0,62476
0,50847		0,35424				0,52937	0,69085	0,83847	0,16763
0,82163		0,74709				0,40293	0,50018	0,73936	0,6574
0,80724		0,75759				0,42123	0,45637	0,90941	0,5747
0,77497		0,62413				0,41482	0,77142	0,498	0,38555
0,41862		0,73301				0,6222	0,65261	0,66879	0,30476
0,50175		0,11474				0,95028	0,5432	0,66034	0,63902
0,45684		0,76645				0,68477	0,94597	0,56968	0,80915
0,41197		0,68032				0,68888	0,89712	0,61814	0,70485
0,44531		0,71774				0,8635	0,39691	0,64521	0,75928
0,48509		0,82732				0,5825	0,66024	0,66172	0,41169
0,17343		0,851				0,82862	0,23892	0,59142	0,29753
0,75598		0,74726				0,79743	0,1574	0,40495	0,77581
0,54869		0,7653				0,60328	0,47696	0,49986	0,5063
0,80184		0,73017				0,68413	0,55113	0,73267	0,68791
0,79724		0,81233				0,62545	0,82583	0,54929	0,52506
0,91348		0,82783				0,61381	0,74908	0,59905	0,60787
0,75955		0,53835				0,504	0,69354	0,60048	0,34978
0,7151		0,60607				0,28223	0,79381	0,27006	0,63695
0,65633		0,57704				0,71197	0,91813	0,72844	0,45783
0,79795		0,63519				0,75452	0,88929	0,31687	0,49669
0,52344		0,70474				0,60615	0,74592	0,72033	0,61293
0,30977		0,76612				0,61118	0,7438	0,87675	0,46654
0,59808		0,69648				0,86921	0,73319	0,7874	0,51627
0,4293		0,70884				0,80642	0,55275	0,73342	0,53083
0,15906		0,74994				0,64685	0,73505	0,63578	0,87659
0,33394		0,51284				0,31872	0,4924	0,43285	0,73226
0,19933		0,80574				0,50879	0,48466	0,615	0,67215
0,23232		0,61085				0,80888	0,37098	0,55674	0,75335
0,26875		0,52266				0,57264	0,68523	0,5468	0,40264
0,35935		0,41148				0,67069	0,89613	0,477	0,2981
0,33176		0,72104				0,72803	0,79673	0,37618	0,59561
0,503		0,7341				0,75819	0,64792	0,77009	0,20399
0,64525		0,50285				0,17621	0,62779	0,78762	0,42061
0,86557		0,565				0,56304	0,50979	0,74597	0,15352
0,64815		0,56618				0,60606	0,41019	0,75164	0,11879
0,50792		0,56925				0,53093	0,5033	0,85862	0,10778
0,6315		0,97758				0,36833	0,38573	0,90633	0,74045
0,63591		0,75086				0,46332	0,32641	0,99944	0,33149
0,69301		0,72459				0,60579	0,24447	0,90452	0,34101
0,6418		0,35319				0,94385	0,26344	0,80305	0,69933
0,6994		0,65934				0,61637	0,31614	0,5391	0,65264
0,48089		0,5899				0,58272	0,35637	0,52008	0,55703
0,5737		0,82863				0,52388	0,34623	0,55626	0,50334
0,79916		0,87685				0,63475	0,1958	0,52982	0,83808
0,7374		0,95823				0,20904	0,23146	0,64677	0,4275
0,64048		0,75203				0,7716	0,42811	0,49056	0,63048
0,63258		0,68643				0,69154	0,42408	0,67493	0,58286
0,80964		0,311				0,76929	0,48073	0,75559	0,69218
0,7015		0,59148				0,91022	0,4292	0,4911	0,60008
0,57708		0,81593				0,61254	0,82871	0,71887	0,75247
0,99142		0,77477				0,36009	0,75234	0,57425	0,62322
0,80348		0,44042				0,59671	0,68566	0,81359	0,64128
0,8724		0,56539				0,64306	0,64957	0,88562	0,56031
0,5122		0,89242				0,83654	0,53764	0,53587	0,50639
0,53033		0,64564				0,63799	0,51281	0,43514	0,50134
0,44427		0,54675				0,64518	0,43596	0,55405	0,75486
0,5497		0,45127				0,66663	0,341	0,75976	0,70775
0,57284		0,51529				0,5622	0,47119	0,097333	0,75001
0,75037		0,85251				0,54587	0,31415	0,68218	0,11667
0,13986		0,44491				0,52933	0,49844	0,81397	0,46674
0,73439		0,40886				0,1401	0,78796	0,65291	0,77203
0,14642		0,40438				0,31528	0,76783	0,29695	0,57055
0,26345		0,36618				0,25012	0,56802	0,63436	0,55935
0,53507		0,18404				0,40946	0,54999	0,42688	0,4318
0,47044		0,090309				0,78831	0,33247	0,5426	0,71336
0,45968		0,1733				0,60662	0,61924	0,48478	0,67006
0,55606		0,20478				0,67188	0,5592	0,4398	0,60119
0,63504		0,23647				0,5493	0,60288	0,72172	0,7493
0,83881		0,22071				0,65273	0,75049	0,6483	0,66881
0,55388		0,65522				0,54989	0,53121	0,42568	0,65194
0,70672		0,51306				0,6796	0,70419	0,96537	0,58554
0,81425		0,49606				0,54383	0,81775	0,95406	0,58347
0,74443		0,58997				0,88372	0,72953	0,78197	0,72656
0,62931		0,75751				0,63408	0,52712	0,67954	0,75234
0,81348		0,79593				0,78213	0,7996	0,17547	0,1771
0,61288		0,87572				0,26387	0,65831	0,64966	0,46006
0,57488		0,91616				0,63562	0,60743	0,093575	0,85148
0,78433		0,55418				0,68809	0,27982	0,56802	0,49999
0,50177		0,58768				0,79678	0,39092	0,80792	0,67431
0,44032		0,53624				0,39114	0,57406	0,75282	0,75403
0,55817		0,52509				0,541	0,38887	0,55326	0,67813
0,61586		0,54351				0,64702	0,87964	0,6412	0,79295
0,72928		0,96514				0,6399	0,69038	0,87353	0,70562
0,63228		0,84788				0,58732	0,55858	0,7166	0,84622
0,69659		0,79006				0,61549	0,85382	0,79402	0,59938
0,76217		0,40742				0,6479	0,57352	0,78769	0,77736
0,9056		0,26248				0,61756	0,53389	0,83012	0,75097
0,92505		0,27279				0,61994	0,054491	0,93317	0,82725
0,90548		0,34982				0,3087	0,71321	0,85862	0,86527
0,76056		0,3154				0,38154	0,49324	0,74767	0,57694
0,73013		0,41378				0,93942	0,77681	0,76325	0,91888
0,59534		0,62525				0,77633	0,53555	0,56748	0,92489
0,67868		0,8681				0,52112	0,20139	0,63419	0,96424
0,56428		0,9268				0,35445	0,61557	0,5849	0,44959
0,75246		0,57092				0,51454	0,62037	0,74522	0,80839
0,68359		0,54306				0,71527	0,55746	0,7847	0,8907
0,65985		0,54245				0,76396	0,84233	0,51939	0,74176
0,42475		0,70373				0,60249	0,84975	0,59197	0,67062
0,67951		0,56711				0,69175	0,88598	0,90828	0,59308
0,6357		0,57088				0,35462	0,56472	0,058381	0,76097
0,65805		0,65853				0,56133	0,38443	0,45904	0,49762
0,76591		0,78716				0,75184	0,64039	0,47816	0,63245
0,66815		0,67717				0,92093	0,29702	0,42248	0,60735
0,5548		0,57456				0,57534	0,35219	0,3668	0,76598
0,55496		0,42001				0,75853	0,3766	0,72078	0,73375
0,62461		0,72341				0,60555	0,45491	0,57135	0,65618
0,74596		0,71091				0,74701	0,56238	0,83165	0,32839
0,51909		0,28788				0,93841	0,71861	0,53037	0,75959
0,71166		0,31278				0,90552	0,72455	0,41985	0,82364
0,78593		0,82621				0,81667	0,69996	0,36277	0,13808
0,79181		0,67237				0,75887	0,67473	0,37281	0,63978
0,74839		0,4753				0,74398	0,417	0,3369	0,89449
0,84976		0,48605				0,56038	0,56608	0,65175	0,56084
0,73138		0,54449				0,80451	0,81903	0,67818	0,94857
0,63023		0,70819				0,62658	0,63929	0,74947	1
0,56585		0,77182				0,66782	0,59089	0,60923	0,54761
0,52773		0,67474				0,44077	0,4886	0,7681	0,60764
0,57646		0,71468				0,27891	0,45324	0,78267	0,73146
0,35146		0,74413				0,44005	0,40569	0,88473	0,51203
0,6871		0,65903				0,49713	0,35943	0,7518	0,68508
0,77765		0,7606				0,51818	0,28337	0,82864	0,60412
0,64902		0,81061				0,56155	0,23494	0,78101	0,5504
0,66844		0,45842				0,53041	0,38119	0,66145	0,61066
0,62523		0,69062				0,53907	0,34062	0,67281	0,58955
0,62921		0,59014				0,61464	0,51981	0,75783	0,71162
0,39326		0,64841				0,74878	0,59952	0,65147	0,78244
0,54532		0,52282				0,57971	0,56512	0,58294	0,29909
0,79349		0,79904				0,6201	0,79587	0,75841	0,68396
0,33162		0,6174				0,82938	0,7379	0,8892	0,64448
0,66712		0,33478				0,86546	0,76307	0,67652	0,69272
0,74363		0,27853				0,86012	0,69215	0,65083	0,51791
0,6496		0,27193				0,91455	0,74633	0,67115	0,82559
0,89194		0,27435				0,58026	0,69521	0,71058	0,40747
0,60675		0,22515				0,64708	0,53828	0,68929	0,5527
0,5873		0,48292				0,54963	0,17641	0,4755	0,7569
0,55541		0,55656				0,43604	0,77143	0,34648	0,72476
0,96176		0,60378				0,52037	0,54285	0,44593	0,59567
0,69067		0,59374				0,69508	0,86621	0,45754	0,64008
0,72074		0,24421				0,56777	0,9697	0,47877	0,33102
0,46784		0,29238				0,3632	0,91324	0,6062	0,58517
0,69574		0,86954				0,56612	0,76579	0,8197	0,6036
0,35232		0,70688				0,59975	0,60537	0,77693	0,64497
0,37646		0,70587				0,8178	0,69397	0,55517	0,78817
0,47686		0,75439				0,75729	0,53111	0,47308	0,85446
0,64292						0,63087	0,21006	0,71331	0,84483
0,77519						0,93858	0,41592	0,68279	0,85197
0,80518						0,83761	0,31742	0,85362	0,87892
0,56181						0,35855	0,31395	0,78734	0,80248
0,60231						0,56807	0,67225		0,60407
0,69262						0,80264	0,14888		0,62846
0,48754						0,6153	0,30965		0,69163
0,38443						0,63858	0,72667		0,75531
0,68691						0,50082	0,51242		0,72695
0,61817						0,65649	0,66913		0,75197
0,71471						0,73559	0,61982		0,68467
0,6581						0,67735	0,52634		0,18305
0,61729						0,50349	0,58322		0,069549
0,47872						0,051319	0,70587		0,027423
0,78933						0,37913	0,85864		0,7732
0,59696						0,74317	0,74285		0,44837
0,17847						0,588	0,82538		0,30146
0,85443						0,50473	0,67753		0,25635
0,44531						0,65435	0,58755		0,58376
0,86776						0,5293	0,31812		0,64922
0,51115						0,53084	0,31919		0,47491
0,75903						0,33397	0,1861		0,33186
0,67993						0,66673	0,3276		0,47705
0,80321						0,27573	0,34781		0,52827
0,39143						0,40779	0,46184		0,48467
0,61964						0,45097	0,73327		0,78731
0,38127						0,4126	0,79363		0,50915
0,44152						0,79488	0,77574		0,70949
0,86617						0,86696	0,6045		0,41579
0,46783						0,54561	0,46294		0,44991
0,66456						0,68518	0,52295		0,35584
0,35124						0,52993	0,47031		0,68514
0,44775						0,2106	0,52752		0,5173
0,80535						0,65699	0,52073		0,65476
0,71712						0,5501	0,85198		0,55443
0,54217						0,61432	0,86712		0,69978
0,66905						0,61557	0,89592		0,47744
0,60911						0,83779	0,72077		0,62393
0,80741						0,36784	0,67131		0,29779
0,63604						0,58211	0,51852		0,64199
0,61897						0,42384	0,59355		0,94206
0,81581						0,58596	0,48384		0,45502
0,55113						0,32554	0,45429		0,92631
0,44482						0,61096	0,46365		0,48407
0,55467						0,6226	0,62798		0,44615
0,21373						0,85048	0,50568		0,39415
0,17731						0,63876	0,64853		0,85384
0,14222						0,5205	0,80112		0,67196
0,030874						0,80771	0,85766		0,86566
0,12476						0,73093	0,83975		0,60425
0,45643						0,67453	0,33245		0,80766
0,14945						0,29058	0,61035		0,78159
0,20284						0,5525	0,48123		0,69142
0,53804						0,41791	0,44266		0,60567
0,28398						0,70776	0,42477		0,81049
0,25487						0,41393	0,34132		0,72761
0,87039						0,5645	0,33748		0,74155
0,69846						0,85472	0,29975		0,89161
0,58477						0,81573	0,37489		0,45511
0,51717						0,72766	0,66197		0,86285
0,69907						0,67467	0,72043		0,94738
0,47878						0,70487	0,85821		0,6179
0,46547						0,73973	0,47165		0,838
0,45717						0,78063	0,60675		0,74805
0,50002						0,64278	0,63631		0,88512
0,54053						0,60433	0,50545		0,8544
0,62205						0,72884	0,6065		0,84473
0,70673						0,70552	0,42866		0,85104
0,67872						0,45462	0,25223		0,80448
0,52361						0,95448	0,64724		0,60151
0,60367						0,69367	0,45045		0,79771
0,83695						0,13927	0,51501		0,48413
0,56976						0,74304	0,52119		0,53228
0,5912						0,67896	0,76328		0,76279
0,74431						0,62707	0,60444		0,83833
0,71692						0,71819	0,52605		0,51727
0,46059						0,65356	0,2794		0,76143
0,84435						0,74504	0,3046		0,080815
0,38027						0,8017	0,18605		0,20144
0,34717						0,74106	0,23495		0,67454
0,42872						0,57657	0,75118		0,7136
0,40235						0,82195	0,94218		0,24388
0,52181						0,75139	0,64983		0,72526
0,17531						0,82442	0,6565		0,2409
0,568						0,91758	0,91982		0,64727
0,60502						0,79678	0,56849		0,61134
0,66078						0,58804	0,85748		0,78933
0,49618						0,88426	0,61751		0,57331
0,60603						0,72997	0,60686		0,84148
0,62294						0,74899	0,51163		0,64152
0,68676						0,30701	0,62237		0,49479
0,19672						0,92387	0,80862		0,38915
0,16056						0,83773	0,67831		0,86724
0,11265						0,5879	0,75147		0,4113
0,10712						0,17723	0,82932		0,53118
0,35021						0,65401	0,84319		0,74535
0,30084						0,74537	0,86274		0,95128
0,33741						0,72694	0,1125		0,95393
0,58716						0,7182	0,64366		0,91085
0,26727						0,80988	0,65049		0,86454
0,50584						0,80252	0,72862		0,79859
0,8603						0,61313	0,65538		0,65618
0,88997						0,3881	0,74404		0,51965
0,70317						0,099679	0,75489		0,55643
0,86401						0,31321	0,45708		0,52994
0,82346						0,39413	0,63645		0,51028
0,79553						0,70041	0,1903		0,29956
0,52922						0,52705	0,67678		0,32576
0,38396						0,70286	0,83911		0,34862
0,44844						0,92372	0,31485		0,38482
0,6385						0,91936	0,3595		0,43436
0,4309						0,74662	0,35373		0,44086
0,77543						0,73818	0,62018		0,59007
0,40034						0,66575	0,51602		0,87852
0,28707						0,66743	0,27771		0,90303
0,22263						0,66047	0,44907		0,90916
0,65892						0,71678	0,32091		0,92597
0,353						0,30182	0,38069		0,72999
0,82657						0,54803	0,60998		0,16673
0,75015						0,71123	0,66976		0,72633
0,74484						0,91495	0,79432		0,69932
0,16156						0,9556	0,80216		0,63111
0,5252						0,75958	0,23901		0,71502
0,66117						0,73112	0,57219		0,62078
0,67911						0,43547	0,55582		0,72649
0,57433						0,67212	0,41285		0,70366
0,51089						0,43457	0,35427		0,82334
0,39374						0,39617	0,4707		0,56647
0,40409						0,4765	0,38746		0,71323
0,38027						0,6273	0,51049		0,60078
0,53837						0,52705	0,52691		0,61754
0,66192						0,62273	0,64776		0,6657
0,66698						0,39601	0,81629		0,7875
0,68736						0,15751	0,81545		0,75125
0,80048						0,6674	0,35578		0,73937
0,82483						0,46171	0,74604		0,66168
0,92799						0,60599	0,71464		0,58589
0,86027						0,60884	0,68025		0,55165
0,83143						0,72371	0,72866		0,60027
0,63497						0,89089	0,7162		0,65229
0,71735						0,061707	0,66642		0,72846
0,54262						0,74712	0,51895		0,73857
0,54887						0,85334	0,62442		0,76434
0,42913						0,63592	0,56178		0,7221
0,8037						0,53138	0,61881		0,85591
0,80307						0,51307	0,64862		0,33143
0,32067						0,7159	0,81532		0,65446
0,45091						0,68823	0,80172		0,88271
0,79955						0,8479	0,84535		0,57475
0,65054						0,70056	0,70004		0,58206
0,62999						0,85931	0,66813		0,83983
0,49683						0,67426	0,46854		0,88768
0,59724						0,86449	0,70158		0,77578
0,7222						0,65805	0,74563		0,57859
0,84248						0,86328	0,93518		0,59521
0,61594						0,66413	0,55633		0,48472
0,81599						0,56345	0,50595		0,44941
0,45127						0,61314	0,46258		0,81869
0,60383						0,65701	0,41376		0,37182
0,46064						0,65736	0,45596		0,8498
0,72178						0,70862	0,51493		0,3574
0,51436						0,4196	0,46683		0,34494
0,59455						0,79247	0,44922		0,43805
0,67779						0,79041	0,32079		0,42083
0,57209						0,50328	0,46273		0,43118
0,61921						0,43392	0,473		0,55305
0,65999						0,45883	0,48063		0,43835
0,58366						0,59524	0,6647		0,44703
0,62302						0,74481	0,48322		0,4821
0,11884						0,75945	0,71572		0,69856
0,23775						0,18095	0,51002		0,54112
0,91431						0,44918	0,57058		0,53761
0,78005						0,82686	0,6175		0,62681
0,85548						0,80258	0,56421		0,65559
0,56264						0,75745	0,31264		0,7561
0,53992						0,58798	0,71672		0,88092
0,62267						0,69706	0,43787		0,6726
0,37101						0,6772	0,44983		0,87797
0,42889						0,28816	0,68122		0,58231
0,40346						0,32243	0,77017		0,58986
0,60561						0,77876	0,54906		0,72661
0,61172						0,7054	0,40602		0,59349
0,66662						0,78913	0,35982		0,54063
0,71211						0,21021	0,43868		0,6154
0,75954						0,66036	0,28546		0,47952
0,8083						0,61127	0,32088		0,34764
0,87634						0,76648	0,86424		0,53591
0,91142						0,72686	0,41534		0,50686
0,37561						0,78297	0,59714		0,83228
0,6242						0,78346	0,39435		0,63246
0,5572						0,82809	0,69153		0,77389
0,7129						0,45325	0,64546		0,79326
0,46649						0,41902	0,27925		0,79353
0,61662						0,81424	0,22632		0,83266
0,75392						0,88442	0,25536		0,62759
0,55698						0,73368	0,18173		0,50503
0,91133						0,90134	0,49019		0,64797
0,95187						0,82633	0,71543		0,53242
0,94128						0,72355	0,80907		0,55205
0,31771						0,61753	0,86215		0,37613
0,37714						0,57746	0,38626		0,55066
0,70195						0,63968	0,38423		0,39579
0,40918						0,88582	0,54		0,47289
0,75695						0,65306	0,45458		0,65157
0,88497						0,76922	0,41655		0,72039
0,68321						0,87578	0,89386		0,71871
0,92541						0,892	0,78926		0,72873
0,87237						0,77108	0,71855		0,70813
0,76868						0,90754	0,91799		0,67451
0,78752						0,79299	0,83402		0,76111
0,40548						0,63646	0,82725		0,72088
0,53903						0,59663	0,97412		0,86004
0,84114						0,69888	0,76213		0,60318
0,60446						0,60323	0,82646		0,44358
0,59116						0,63189	0,63427		0,53018
0,50093						0,53916	0,7842		0,71342
0,5723						0,57893	0,5602		0,76555
0,69053						0,7638	0,74715		0,67679
0,69942						0,71765	0,59211		0,51263
0,45431						0,90097	0,89902		0,3184
0,34731						0,5904	0,80361		0,07261
0,77519						0,69504	0,85428		0,3028
0,74251						0,79604	0,20913		0,6683
0,27133						0,93164	0,2164		0,88705
0,21719						0,66494	0,81101		0,66893
0,78686						0,68871	0,2433		0,539
0,60635						0,53826	0,38171		0,53229
0,52357						0,3472	0,50204		0,79064
0,63426						0,64973	0,59624		0,48185
0,37104						0,35901	0,69937		0,30114
0,58084						0,34668	0,76463		0,22677
0,62803						0,022074	0,83141		0,7281
0,87335						0,57686	0,70095		0,19743
0,108						0,7677	0,79358		0,95337
0,14179						0,63688	0,59642		0,8488
0,75943						0,64468	0,98532		0,61659
0,92386						0,82587	0,83029		0,27815
0,9019						0,83678	0,81372		0,6701
0,67911						0,66302	0,75607		0,39495
0,90854						0,70829	0,54673		0,57766
0,58609						0,6073	0,62311		0,4345
0,85289						0,48127	0,55382		0,52265
0,91313						0,54556	0,66755		0,64738
0,43138						0,53991	0,48698		0,66843
0,67658						0,72101	0,39876		0,38161
0,44916						0,73936	0,74719		0,52271
0,29121						0,69586	0,6365		0,2768
0,45206						0,86348	0,29733		0,381
0,74237						0,7223	0,88044		0,30472
0,47493						0,74201	0,72496		0,2454
0,67936						0,82667	0,32372		0,36042
0,39418						0,52871	0,77762		0,76529
0,56272						0,51612	0,60354		0,8086
0,46978						0,62545	0,75909		0,87233
0,85786						0,54015	0,8309		0,64034
0,447						0,71564	0,49093		0,44504
0,43778						0,76173	0,38045		0,42818
0,56528						0,83386	0,59794		0,38385
0,60532						0,75804	0,82428		0,85564
0,48716						0,69185	0,57358		0,27935
0,55754						0,46468	0,8942		0,83214
0,62637						0,52626	0,773		0,73121
0,64646						0,70466	0,94136		0,65558
0,71798						0,7822	0,35767		0,79491
0,80976						0,15907	0,72025		0,40813
0,67246						0,57234	0,21487		0,33805
0,70492						0,68466	0,27908		0,38212
0,85105						0,47658	0,2095		0,40309
0,75787						0,88537	0,44378		0,44385
0,49033						0,92147	0,47698		0,4737
0,7364						0,35402	0,66349		0,58908
0,46456						0,82397	0,60642		0,60379
0,019096						0,78231	0,88352		0,57918
0,65341						0,48286	0,78661		0,56556
0,25784						0,91221	0,68573		0,46533
0,26027						0,43127	0,54041		0,40549
0,3379						0,7272	0,55903		0,34693
0,88026						0,71499	0,53408		0,31819
0,78742						0,61032	0,5966		0,20197
0,81535						0,82063	0,44666		0,45696
0,60555						0,78063	0,72122		0,63044
0,27905						0,64439	0,90808		0,71121
0,65555						0,56293	0,74863		0,5775
0,75818						0,49714	0,8846		0,74706
0,23489						0,53851	0,43554		0,9688
0,46731						0,45327	0,93464		0,80966
0,73967						0,26201	0,86269		0,24973
0,74668						0,31976	0,91393		0,27359
0,76223						0,3625	0,69518		0,55013
0,89411						0,50242	0,52919		0,35498
0,62079						0,50257	0,60957		0,3878
0,82704						0,82753	0,44637		0,39456
